pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P2159,m1047763,S3,m,3,3-phase,40,12.19,-119.1996992,46.7391298,112,r18241,,226.5,69.04,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P2160,m1026792,S3,m,1,1-phase,35,10.67,-119.2227065,46.70535738,112,l3120502,P2152,414.7,126.4,1ph-4_wpalxx4_wpal_A
P2161,m1026798,S3,m,1,1-phase,35,10.67,-119.2268352,46.70632244,112,l3010585,P2153,190.3,58.0,1ph-4_acsrxx4_acsr_A
P2162,l2766720,S3,l,1,1-phase,35,10.67,-119.2352168,46.72976844,112,n1138000,P2155,164.0,49.99,1ph-4_acsrxx4_acsr_A
P2163,n1136356,S3,n,3,3-phase,40,12.19,-119.1721328,46.7276346,112,m1069533,P2158,389.6,118.75,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2164,p895117,S3,p,1,1-phase,35,10.67,-119.1728103,46.72598074,112,m1069533,P2158,28.1,8.56,1ph-x2_acsrx2_acsr_B
P2165,n1136030,S3,n,1,1-phase,35,10.67,-119.1996405,46.73937544,113,m1047763,P2159,57.5,17.53,1ph-x4_acsrx4_acsr_B
P2166,p827509,S3,p,1,1-phase,35,10.67,-119.199767,46.73916434,113,m1047763,P2159,15.2,4.63,1ph-x4_acsrx4_acsr_B
P2167,n1136027,S3,n,1,1-phase,35,10.67,-119.1994669,46.73895752,113,m1047763,P2159,59.5,18.14,1ph-4_acsrxx4_acsr_A
P2168,l2821010,S3,l,1,1-phase,35,10.67,-119.2202838,46.70393716,113,m1026792,P2160,567.1,172.85,1ph-4_acsrxx4_acsr_A
P2169,l2895461,S3,l,1,1-phase,35,10.67,-119.2235759,46.70506378,113,m1026792,P2160,179.6,54.74,1ph-2_acsrxx2_acsr_A
P2170,l2952014,S3,l,1,1-phase,35,10.67,-119.2271814,46.70612342,113,m1026798,P2161,80.5,24.54,1ph-4_acsrxx4_acsr_A
P2171,l3122816,S3,l,3,3-phase,40,12.19,-119.2327019,46.73047612,113,196-29518,,296.7,90.43,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2172,m1069549,S3,m,3,3-phase,40,12.19,-119.1719631,46.72797514,113,n1136356,P2163,84.7,25.82,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2173,n1136355,S3,n,1,1-phase,35,10.67,-119.1733449,46.72626948,113,196-29521,,33.6,10.24,1ph-x4_wpalx4_wpal_B
P2174,m1069532,S3,m,1,1-phase,35,10.67,-119.1727477,46.72592824,113,p895117,P2164,17.0,5.18,1ph-x2_acsrx2_acsr_B
P2175,n1136029,S3,n,1,1-phase,35,10.67,-119.1998638,46.73921362,114,p827509,P2166,21.7,6.61,1ph-x4_acsrx4_acsr_B
P2176,m1026773,S3,m,1,1-phase,35,10.67,-119.2204107,46.7023831,114,l2821010,P2168,357.6,109.0,1ph-4_acsrxx4_acsr_A
P2177,l3160103,S3,l,3,3-phase,40,12.19,-119.2312388,46.73674214,114,l3122816,P2171,1669.7,508.92,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2178,m1069556,S3,m,3,3-phase,40,12.19,-119.1719502,46.72882094,114,m1069549,P2172,194.2,59.19,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2179,p901931,S3,p,1,1-phase,35,10.67,-119.1719068,46.72791086,114,m1069549,P2172,18.3,5.58,1ph-xx2_acsr2_acsr_C
P2180,l2783231,S3,l,1,1-phase,35,10.67,-119.1744211,46.72678554,114,n1136355,P2173,237.7,72.45,1ph-x4_wpalx4_wpal_B
P2181,l2785534,S3,l,1,1-phase,35,10.67,-119.1720537,46.72585542,114,m1069532,P2174,192.2,58.58,1ph-x2_acsrx2_acsr_B
P2182,l2691965,S3,l,1,1-phase,35,10.67,-119.1723851,46.7267432,114,m1069532,P2174,225.6,68.76,1ph-x4_acsrx4_acsr_B
P2183,m1047766,S3,m,1,1-phase,35,10.67,-119.1995374,46.73980712,115,d5804798-3_int,,101.0,30.78,1ph-x4_acsrx4_acsr_B
P2184,m1047767,S3,m,1,1-phase,35,10.67,-119.2014621,46.74002766,115,n1136029,P2175,358.6,109.3,1ph-x4_acsrx4_acsr_B
P2185,l2876796,S3,l,1,1-phase,35,10.67,-119.1986337,46.73833938,115,d6409775-4_int,,213.5,65.07,1ph-4_acsrxx4_acsr_A
P2186,l3195751,S3,l,1,1-phase,35,10.67,-119.220474,46.70069938,115,m1026773,P2176,386.7,117.87,1ph-4_wpalxx4_wpal_A
P2187,m1026777,S3,m,1,1-phase,35,10.67,-119.2208759,46.70259244,115,m1026773,P2176,101.2,30.85,1ph-2_acsrxx2_acsr_A
P2188,m1026950,S3,m,3,3-phase,40,12.19,-119.2311128,46.73706932,115,l3160103,P2177,78.9,24.05,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2189,p901932,S3,p,1,1-phase,35,10.67,-119.1720608,46.72882106,115,m1069556,P2178,21.2,6.46,1ph-xx4_acsr4_acsr_C
P2190,m1069564,S3,m,3,3-phase,40,12.19,-119.1719305,46.7301144,115,m1069556,P2178,297.0,90.53,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2191,m1069548,S3,m,1,1-phase,35,10.67,-119.1718577,46.72785484,115,p901931,P2179,15.9,4.85,1ph-xx2_acsr2_acsr_C
P2192,l3254227,S3,l,1,1-phase,35,10.67,-119.1767166,46.72780936,115,l2783231,P2180,498.5,151.94,1ph-x4_wpalx4_wpal_B
P2193,l3216344,S3,l,1,1-phase,35,10.67,-119.1986185,46.73962452,116,m1047766,P2183,180.9,55.14,1ph-x4_acsrx4_acsr_B
P2194,m1047768,S3,m,1,1-phase,35,10.67,-119.1992259,46.7404342,116,m1047766,P2183,155.8,47.49,1ph-x4_acsrx4_acsr_B
P2195,l2860484,S3,l,1,1-phase,35,10.67,-119.2006198,46.74142108,116,m1047767,P2184,358.3,109.21,1ph-x4_acsrx4_acsr_B
P2196,m1047756,S3,m,1,1-phase,35,10.67,-119.1979801,46.73785448,116,l2876796,P2185,167.5,51.05,1ph-4_acsrxx4_acsr_A
P2197,l3233353,S3,l,1,1-phase,35,10.67,-119.2216974,46.70203936,116,m1026777,P2187,202.2,61.63,1ph-2_acsrxx2_acsr_A
P2198,m1026954,S3,m,3,3-phase,40,12.19,-119.2305582,46.73850268,116,m1026950,P2188,345.8,105.4,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2199,n1136359,S3,n,1,1-phase,35,10.67,-119.1721461,46.7288212,116,p901932,P2189,16.3,4.97,1ph-xx4_acsr4_acsr_C
P2200,p901933,S3,p,1,1-phase,35,10.67,-119.1718223,46.73009012,116,m1069564,P2190,21.5,6.55,1ph-4_acsrxx4_acsr_A
P2201,n1136363,S3,n,3,3-phase,40,12.19,-119.171928,46.73062782,116,m1069564,P2190,117.9,35.94,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2202,l3104144,S3,l,1,1-phase,35,10.67,-119.1721018,46.72958466,116,m1069564,P2190,126.0,38.4,1ph-2_acsrxx2_acsr_A
P2203,n1136361,S3,n,1,1-phase,35,10.67,-119.1722662,46.72998972,116,m1069564,P2190,70.4,21.46,1ph-2_acsrxx2_acsr_A
P2204,n1136357,S3,n,1,1-phase,35,10.67,-119.1716691,46.72763948,116,m1069548,P2191,61.2,18.65,1ph-xx2_acsr2_acsr_C
P2205,n1136358,S3,n,1,1-phase,35,10.67,-119.17212,46.7279568,116,m1069548,P2191,67.6,20.6,1ph-xx2_acsr2_acsr_C
P2206,m1069550,S3,m,1,1-phase,35,10.67,-119.1774534,46.72809598,116,l3254227,P2192,155.7,47.46,1ph-x4_wpalx4_wpal_B
P2207,l2860501,S3,l,1,1-phase,35,10.67,-119.1983536,46.74000984,117,l3216344,P2193,102.0,31.09,1ph-x2_acsrx2_acsr_B
P2208,p827554,S3,p,1,1-phase,35,10.67,-119.1992092,46.74049164,117,m1047768,P2194,13.6,4.15,1ph-x4_acsrx4_acsr_B
P2209,l2879068,S3,l,1,1-phase,35,10.67,-119.2030396,46.740844,117,d5623395-1_int,,355.5,108.36,1ph-x4_acsrx4_acsr_B
P2210,m1047755,S3,m,1,1-phase,35,10.67,-119.1979084,46.73780134,117,m1047756,P2196,18.4,5.61,1ph-4_acsrxx4_acsr_A
P2211,l2804256,S3,l,3,3-phase,40,12.19,-119.2296773,46.74141298,117,m1026954,P2198,691.4,210.74,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2212,l3008237,S3,l,1,1-phase,35,10.67,-119.1726395,46.72882186,117,n1136359,P2199,94.5,28.8,1ph-xx4_acsr4_acsr_C
P2213,m1069563,S3,m,1,1-phase,35,10.67,-119.1716858,46.7300595,117,p901933,P2200,27.1,8.26,1ph-4_acsrxx4_acsr_A
P2214,l3160114,S3,l,1,1-phase,35,10.67,-119.1730472,46.72969976,117,n1136361,P2203,163.7,49.9,1ph-2_acsrxx2_acsr_A
P2215,l2897790,S3,l,1,1-phase,35,10.67,-119.171265,46.7271781,117,n1136357,P2204,131.2,39.99,1ph-xx2_acsr2_acsr_C
P2216,l2729423,S3,l,1,1-phase,35,10.67,-119.1724425,46.72791918,117,n1136358,P2205,62.4,19.02,1ph-xx2_acsr2_acsr_C
P2217,m1069551,S3,m,1,1-phase,35,10.67,-119.1775241,46.72810156,117,m1069550,P2206,13.6,4.15,1ph-x4_wpalx4_wpal_B
P2218,m1069544,S3,m,1,1-phase,35,10.67,-119.1783173,46.72697964,117,m1069550,P2206,305.1,92.99,1ph-x4_wpalx4_wpal_B
P2219,m1047769,S3,m,1,1-phase,35,10.67,-119.1991775,46.74060112,118,p827554,P2208,25.8,7.86,1ph-x4_acsrx4_acsr_B
P2220,m1047773,S3,m,1,1-phase,35,10.67,-119.2044645,46.74155184,118,l2879068,P2209,317.6,96.8,1ph-x4_acsrx4_acsr_B
P2221,l3066812,S3,l,1,1-phase,35,10.67,-119.1976458,46.73785774,118,m1047755,P2210,51.9,15.82,1ph-4_acsrxx4_acsr_A
P2222,m1047751,S3,m,1,1-phase,35,10.67,-119.1970454,46.73704108,118,m1047755,P2210,240.4,73.27,1ph-4_acsrxx4_acsr_A
P2223,m1026960,S3,m,3,3-phase,40,12.19,-119.2291791,46.74206262,118,l2804256,P2211,177.0,53.95,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2224,e182725,S3,e,1,1-phase,35,10.67,-119.2304801,46.73849776,118,d5655682-1_int,,0.0,0.0,
P2225,n1136362,S3,n,1,1-phase,35,10.67,-119.17137,46.72998868,118,m1069563,P2213,62.6,19.08,1ph-4_acsrxx4_acsr_A
P2226,n1136360,S3,n,1,1-phase,35,10.67,-119.1722223,46.7302439,118,m1069563,P2213,127.3,38.8,1ph-2_acsrxx2_acsr_A
P2227,e182746,S3,e,3,3-phase,40,12.19,-119.1719177,46.731888,118,r18245,,105.2,32.06,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2228,l2935566,S3,l,1,1-phase,35,10.67,-119.1704716,46.72641968,118,l2897790,P2215,231.1,70.44,1ph-xx2_acsr2_acsr_C
P2229,m1069560,S3,m,1,1-phase,35,10.67,-119.176443,46.72959064,118,m1069551,P2217,399.7,121.83,1ph-x4_acsrx4_acsr_B
P2230,m1069555,S3,m,1,1-phase,35,10.67,-119.1782966,46.72858654,118,m1069551,P2217,185.2,56.45,1ph-x4_acsrx4_acsr_B
P2231,m1069543,S3,m,1,1-phase,35,10.67,-119.178347,46.7269413,118,m1069544,P2218,10.5,3.2,1ph-x4_wpalx4_wpal_B
P2232,l2804272,S3,l,1,1-phase,35,10.67,-119.1780892,46.72685894,118,m1069544,P2218,51.7,15.76,1ph-x2_acsrx1/0_tpx_B
P2233,l3197632,S3,l,1,1-phase,35,10.67,-119.1967141,46.74030098,119,m1047769,P2219,536.6,163.56,1ph-x4_acsrx4_acsr_B
P2234,l2710514,S3,l,1,1-phase,35,10.67,-119.198754,46.74206266,119,m1047769,P2219,345.2,105.22,1ph-x4_acsrx4_acsr_B
P2235,l2973152,S3,l,1,1-phase,35,10.67,-119.205445,46.7420644,119,m1047773,P2220,221.6,67.54,1ph-x4_acsrx4_acsr_B
P2236,l2841622,S3,l,1,1-phase,35,10.67,-119.1965384,46.7382124,119,l3066812,P2221,227.2,69.25,1ph-4_acsrxx4_acsr_A
P2237,l2973154,S3,l,1,1-phase,35,10.67,-119.1969407,46.73694526,119,m1047751,P2222,30.5,9.3,1ph-4_acsrxx4_acsr_A
P2238,m1026970,S3,m,3,3-phase,40,12.19,-119.2292561,46.74319604,119,m1026960,P2223,260.6,79.43,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2239,m1026961,S3,m,1,1-phase,35,10.67,-119.2293556,46.74211502,119,m1026960,P2223,35.9,10.94,1ph-4_wpalxx4_wpal_A
P2240,m3729981,S3,m,1,1-phase,35,10.67,-119.2289428,46.74174922,119,m1026960,P2223,85.0,25.91,1ph-2_acsrxx2_acsr_A
P2241,m1026948,S3,m,1,1-phase,35,10.67,-119.2294755,46.7369812,119,e182725,P2224,408.1,124.39,1ph-x4_acsrx4_acsr_B
P2242,l3197652,S3,l,1,1-phase,35,10.67,-119.170917,46.72988706,119,n1136362,P2225,89.8,27.37,1ph-4_acsrxx4_acsr_A
P2243,l2729424,S3,l,1,1-phase,35,10.67,-119.1728988,46.73054416,119,n1136360,P2226,146.8,44.74,1ph-2_acsrxx2_acsr_A
P2244,m1069567,S3,m,1,1-phase,35,10.67,-119.1757304,46.73059106,119,m1069560,P2229,267.2,81.44,1ph-x4_acsrx4_acsr_B
P2245,l3176660,S3,l,1,1-phase,35,10.67,-119.1752091,46.72910848,119,m1069560,P2229,289.1,88.12,1ph-x2_acsrx2_acsr_B
P2246,l3085410,S3,l,1,1-phase,35,10.67,-119.1778717,46.72918022,119,m1069555,P2230,158.7,48.37,1ph-x2_acsrx2_acsr_B
P2247,m1069557,S3,m,1,1-phase,35,10.67,-119.1789358,46.72895396,119,m1069555,P2230,148.7,45.32,1ph-x4_acsrx1/0_tpx_B
P2248,m1069535,S3,m,1,1-phase,35,10.67,-119.1790155,46.726153,119,m1069543,P2231,221.7,67.57,1ph-x4_wpalx4_acsr_B
P2249,l2841641,S3,l,1,1-phase,35,10.67,-119.1769099,46.72629158,119,l2804272,P2232,260.7,79.46,1ph-x2_acsrx2_acsr_B
P2250,m1047787,S3,m,1,1-phase,35,10.67,-119.1981099,46.74419338,120,l2710514,P2234,504.5,153.77,1ph-x4_acsrx4_wpal_B
P2251,m1047777,S3,m,1,1-phase,35,10.67,-119.2057075,46.74217954,120,l2973152,P2235,56.8,17.31,1ph-x4_acsrx4_acsr_B
P2252,l2804254,S3,l,1,1-phase,35,10.67,-119.1924312,46.73721524,120,l2841622,P2236,881.6,268.71,1ph-4_acsrxx4_acsr_A
P2253,l2879069,S3,l,1,1-phase,35,10.67,-119.1969502,46.73602938,120,l2973154,P2237,210.3,64.1,1ph-4_acsrxx4_acsr_A
P2254,m1026977,S3,m,3,3-phase,40,12.19,-119.2288982,46.74403834,120,m1026970,P2238,205.2,62.54,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2255,l2710516,S3,l,1,1-phase,35,10.67,-119.2306898,46.74262832,120,m1026961,P2239,281.4,85.77,1ph-4_wpalxx4_wpal_A
P2256,l3632979,S3,l,1,1-phase,35,10.67,-119.2284496,46.7419948,120,m3729981,P2240,110.0,33.53,1ph-2_acsrxx2_acsr_A
P2257,m1026949,S3,m,1,1-phase,35,10.67,-119.2293386,46.73704108,120,m1026948,P2241,29.6,9.02,1ph-x2_acsrx2_acsr_B
P2258,m1026947,S3,m,1,1-phase,35,10.67,-119.2290968,46.73635798,120,m1026948,P2241,160.4,48.89,1ph-x4_acsrx4_acsr_B
P2259,l2748143,S3,l,1,1-phase,35,10.67,-119.1704347,46.73005576,120,l3197652,P2242,100.2,30.54,1ph-2_acsrxx2_acsr_A
P2260,m1069582,S3,m,1,1-phase,35,10.67,-119.1744202,46.73248386,120,m1069567,P2244,501.8,152.95,1ph-x4_acsrx4_acsr_B
P2261,l2691966,S3,l,1,1-phase,35,10.67,-119.1767906,46.73136094,120,m1069567,P2244,269.2,82.05,1ph-x4_acsrx4_acsr_B
P2262,l2860499,S3,l,1,1-phase,35,10.67,-119.1787796,46.73000498,120,l3085410,P2246,257.1,78.36,1ph-x2_acsrx2_acsr_B
P2263,m1069558,S3,m,1,1-phase,35,10.67,-119.1799345,46.7295239,120,m1069557,P2247,231.7,70.62,1ph-x4_acsrx4_acsr_B
P2264,m1069554,S3,m,1,1-phase,35,10.67,-119.1787932,46.7281874,120,m1069557,P2247,178.1,54.28,1ph-x4_wpalx4_wpal_B
P2265,l2804271,S3,l,1,1-phase,35,10.67,-119.1773518,46.72573554,120,m1069535,P2248,332.7,101.41,1ph-x4_acsrx4_acsr_B
P2266,m1069530,S3,m,1,1-phase,35,10.67,-119.1799047,46.7251356,120,m1069535,P2248,289.1,88.12,1ph-x2_acsrx2_acsr_B
P2267,l3157710,S3,l,1,1-phase,35,10.67,-119.1978069,46.74522046,121,m1047787,P2250,242.8,74.01,1ph-x4_acsrx4_wpal_B
P2268,l2748131,S3,l,1,1-phase,35,10.67,-119.2072866,46.74301288,121,m1047777,P2251,357.9,109.09,1ph-x4_acsrx4_wpal_B
P2269,m1047780,S3,m,1,1-phase,35,10.67,-119.2045682,46.74307842,121,m1047777,P2251,300.3,91.53,1ph-x2_acsrx2_acsr_B
P2270,l3178975,S3,l,1,1-phase,35,10.67,-119.2120488,46.73906504,121,m1047777,P2251,1797.7,547.94,1ph-x2_acsrx2_acsr_B
P2271,m1047752,S3,m,1,1-phase,35,10.67,-119.1925226,46.73704108,121,l2804254,P2252,43.6,13.29,1ph-4_acsrxx4_acsr_A
P2272,l3197633,S3,l,1,1-phase,35,10.67,-119.1968789,46.73428342,121,l2879069,P2253,401.1,122.26,1ph-4_acsrxx4_acsr_A
P2273,m1026978,S3,m,3,3-phase,40,12.19,-119.2283965,46.74478338,121,m1026977,P2254,196.2,59.8,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2274,l2691944,S3,l,1,1-phase,35,10.67,-119.232092,46.74298286,121,l2710516,P2255,280.6,85.53,1ph-4_wpalxx4_wpal_A
P2275,m1026951,S3,m,1,1-phase,35,10.67,-119.2280158,46.73761946,121,m1026949,P2257,286.0,87.17,1ph-x2_acsrx2_acsr_B
P2276,m1026946,S3,m,1,1-phase,35,10.67,-119.2280339,46.73458598,121,m1026947,P2258,454.9,138.65,1ph-x4_acsrx4_acsr_B
P2277,l3251854,S3,l,1,1-phase,35,10.67,-119.1704347,46.73101406,121,l2748143,P2259,220.0,67.06,1ph-2_acsrxx2_acsr_A
P2278,l2933165,S3,l,1,1-phase,35,10.67,-119.1738614,46.73325542,121,m1069582,P2260,206.9,63.06,1ph-x4_acsrx4_acsr_B
P2279,l2973171,S3,l,1,1-phase,35,10.67,-119.1748695,46.73248564,121,m1069582,P2260,86.0,26.21,1ph-x2_acsrx2_acsr_B
P2280,l3254229,S3,l,1,1-phase,35,10.67,-119.1804558,46.72986458,121,m1069558,P2263,126.8,38.65,1ph-x4_acsrx4_acsr_B
P2281,l3160115,S3,l,1,1-phase,35,10.67,-119.1787057,46.72771684,121,m1069554,P2264,109.3,33.31,1ph-x4_wpalx4_wpal_B
P2282,m1069526,S3,m,1,1-phase,35,10.67,-119.1801754,46.7248271,121,m1069530,P2266,87.8,26.76,1ph-x2_acsrx2_acsr_B
P2283,m1047793,S3,m,1,1-phase,35,10.67,-119.1975975,46.7459301,122,l3157710,P2267,167.8,51.15,1ph-x4_acsrx4_wpal_B
P2284,l2729427,S3,l,1,1-phase,35,10.67,-119.2079313,46.7436025,122,l2748131,P2268,183.2,55.84,1ph-x4_acsrx4_acsr_B
P2285,l3066811,S3,l,1,1-phase,35,10.67,-119.2033962,46.7445371,122,m1047780,P2269,403.1,122.86,1ph-x2_acsrx2_acsr_B
P2286,m1047750,S3,m,1,1-phase,35,10.67,-119.1930127,46.736107,122,m1047752,P2271,234.1,71.35,1ph-4_acsrxx4_acsr_A
P2287,m1026979,S3,m,3,3-phase,40,12.19,-119.2283858,46.74484794,122,m1026978,P2273,15.0,4.57,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2288,l2673312,S3,l,1,1-phase,35,10.67,-119.2336121,46.743248,122,l2691944,P2274,297.4,90.65,1ph-4_acsrxx4_acsr_A
P2289,l2954347,S3,l,1,1-phase,35,10.67,-119.2268929,46.73778652,122,m1026951,P2275,218.4,66.57,1ph-x2_acsrx2_acsr_B
P2290,m1026940,S3,m,1,1-phase,35,10.67,-119.228744,46.73284666,122,m1026946,P2276,421.8,128.56,1ph-x4_acsrx4_acsr_B
P2291,l3235273,S3,l,1,1-phase,35,10.67,-119.1735388,46.73489988,122,l2933165,P2278,420.8,128.26,1ph-x4_acsrx4_acsr_B
P2292,e206614,S3,e,1,1-phase,35,10.67,-119.1747797,46.73262982,122,d6231996-1_int,,0.0,0.0,
P2293,m1069565,S3,m,1,1-phase,35,10.67,-119.1810736,46.73023592,122,l3254229,P2280,145.8,44.44,1ph-x4_acsrx4_acsr_B
P2294,l2935567,S3,l,1,1-phase,35,10.67,-119.179466,46.726759,122,l3160115,P2281,263.7,80.38,1ph-x4_acsrx4_acsr_B
P2295,l2673331,S3,l,1,1-phase,35,10.67,-119.1797778,46.7243881,122,m1069526,P2282,126.3,38.5,1ph-x2_acsrx2_acsr_B
P2296,m1047795,S3,m,1,1-phase,35,10.67,-119.1975779,46.74602218,123,m1047793,P2283,21.5,6.55,1ph-x4_acsrx4_acsr_B
P2297,p827555,S3,p,1,1-phase,35,10.67,-119.1977017,46.74593628,123,m1047793,P2283,20.0,6.1,1ph-x2_acsrx2_acsr_B
P2298,m1047786,S3,m,1,1-phase,35,10.67,-119.2085015,46.74404148,123,l2729427,P2284,148.6,45.29,1ph-x4_acsrx4_acsr_B
P2299,m1047744,S3,m,1,1-phase,35,10.67,-119.1942035,46.73542498,123,m1047750,P2286,276.6,84.31,1ph-2_acsrxx2_acsr_A
P2300,l2708293,S3,l,1,1-phase,35,10.67,-119.1901702,46.73480366,123,m1047750,P2286,621.2,189.34,1ph-4_acsrxx4_acsr_A
P2301,l2748152,S3,l,1,1-phase,35,10.67,-119.2270952,46.74461826,123,m1026979,P2287,252.7,77.02,1ph-x2_acsrx2_acsr_B
P2302,m1026984,S3,m,3,3-phase,40,12.19,-119.2282193,46.74584928,123,m1026979,P2287,232.1,70.74,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2303,l3235247,S3,l,1,1-phase,35,10.67,-119.2346995,46.74514628,123,l2673312,P2288,545.5,166.27,1ph-2_acsrxx2_acsr_A
P2304,m1026953,S3,m,1,1-phase,35,10.67,-119.2263707,46.73778578,123,l2954347,P2289,100.0,30.48,1ph-x2_acsrx2_acsr_B
P2305,m1026935,S3,m,1,1-phase,35,10.67,-119.2293775,46.73129264,123,m1026940,P2290,376.8,114.85,1ph-x2_acsrx2_acsr_B
P2306,m1026939,S3,m,1,1-phase,35,10.67,-119.2278021,46.7323297,123,m1026940,P2290,215.9,65.81,1ph-x4_acsrx4_acsr_B
P2307,l3082983,S3,l,1,1-phase,35,10.67,-119.1750038,46.7329045,123,e206614,P2292,76.3,23.26,1ph-x4_acsrx4_acsr_B
P2308,l3178988,S3,l,1,1-phase,35,10.67,-119.1813784,46.73027246,123,m1069565,P2293,59.0,17.98,1ph-x4_acsrx4_acsr_B
P2309,m1069572,S3,m,1,1-phase,35,10.67,-119.181903,46.73116866,123,m1069565,P2293,267.2,81.44,1ph-x4_acsrx4_acsr_B
P2310,l2989596,S3,l,1,1-phase,35,10.67,-119.1816039,46.7288323,123,m1069565,P2293,337.9,102.99,1ph-x4_acsrx4_wpal_B
P2311,l2785536,S3,l,1,1-phase,35,10.67,-119.1797096,46.7326225,123,m1069565,P2293,607.0,185.01,1ph-x4_acsrx4_acsr_B
P2312,l3160117,S3,l,1,1-phase,35,10.67,-119.1975093,46.74680612,124,m1047795,P2296,180.5,55.02,1ph-x4_acsrx4_acsr_B
P2313,m1047794,S3,m,1,1-phase,35,10.67,-119.1978377,46.7459426,124,p827555,P2297,26.1,7.96,1ph-x2_acsrx2_acsr_B
P2314,m1026969,S3,m,1,1-phase,35,10.67,-119.2088467,46.74318628,124,m1047786,P2298,207.2,63.15,1ph-x4_acsrx4_acsr_B
P2315,l3048207,S3,l,1,1-phase,35,10.67,-119.2094251,46.74466844,124,m1047786,P2298,228.0,69.49,1ph-x4_acsrx4_acsr_B
P2316,l3178971,S3,l,1,1-phase,35,10.67,-119.1942154,46.7354182,124,m1047744,P2299,2.8,0.85,1ph-2_acsrxx2_acsr_A
P2317,m1026986,S3,m,3,3-phase,40,12.19,-119.2281799,46.74687778,124,m1026984,P2302,236.2,71.99,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2318,l3008232,S3,l,1,1-phase,35,10.67,-119.2258547,46.737719,124,m1026953,P2304,100.0,30.48,1ph-x2_acsrx2_acsr_B
P2319,l2764399,S3,l,1,1-phase,35,10.67,-119.2263716,46.73822138,124,m1026953,P2304,100.0,30.48,1ph-x2_acsrx2_acsr_B
P2320,l2935556,S3,l,1,1-phase,35,10.67,-119.2299236,46.7300674,124,m1026935,P2305,300.1,91.47,1ph-x2_acsrx2_acsr_B
P2321,l3104124,S3,l,1,1-phase,35,10.67,-119.2274503,46.73213664,124,m1026939,P2306,80.6,24.57,1ph-x4_acsrx4_acsr_B
P2322,m1069588,S3,m,1,1-phase,35,10.67,-119.1752266,46.73317754,124,l3082983,P2307,75.8,23.1,1ph-x4_acsrx4_acsr_B
P2323,m1069574,S3,m,1,1-phase,35,10.67,-119.1825555,46.73132412,124,m1069572,P2309,130.0,39.62,1ph-x2_acsrx2_acsr_B
P2324,l3066826,S3,l,1,1-phase,35,10.67,-119.1820816,46.73238132,124,m1069572,P2309,280.5,85.5,1ph-x4_acsrx4_acsr_B
P2325,l2822873,S3,l,1,1-phase,35,10.67,-119.1831017,46.72903886,124,l2989596,P2310,290.7,88.61,1ph-x4_wpalx4_acsr_B
P2326,l3215549,S3,l,1,1-phase,35,10.67,-119.1973879,46.74819474,125,l3160117,P2312,319.6,97.41,1ph-x4_acsrx4_acsr_B
P2327,m1047792,S3,m,1,1-phase,35,10.67,-119.1965156,46.74572292,125,m1047794,P2313,289.2,88.15,1ph-x4_wpalx4_wpal_B
P2328,m1047796,S3,m,1,1-phase,35,10.67,-119.2001068,46.74604688,125,m1047794,P2313,435.2,132.65,1ph-x2_acsrx2_acsr_B
P2329,l2879066,S3,l,1,1-phase,35,10.67,-119.2093094,46.74194458,125,m1026969,P2314,298.5,90.98,1ph-x4_acsrx4_acsr_B
P2330,m1026972,S3,m,1,1-phase,35,10.67,-119.2095046,46.74321504,125,m1026969,P2314,126.2,38.47,1ph-x2_acsrx2_acsr_B
P2331,m3036164,S3,m,1,1-phase,35,10.67,-119.2094639,46.74469478,125,l3048207,P2315,9.6,2.93,1ph-x4_acsrx4_acsr_B
P2332,l2879067,S3,l,1,1-phase,35,10.67,-119.1947527,46.73576854,125,l3178971,P2316,130.6,39.81,1ph-2_acsrxx2_acsr_A
P2333,m1026997,S3,m,3,3-phase,40,12.19,-119.2278534,46.74903344,125,m1026986,P2317,498.9,152.06,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2334,l2804270,S3,l,1,1-phase,35,10.67,-119.1753897,46.73308676,125,m1069588,P2322,37.6,11.46,1ph-x4_acsrx4_acsr_B
